subject	world	path	squaretype	nodeName	availableChildName	nodeValue	chosen
S622759	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S625801	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S625801	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S625801	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S625801	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S633374	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S633374	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S633374	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S633374	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S646424	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S646424	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S646424	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S646424	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S649302	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S649302	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S649302	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S649302	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S653044	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S653044	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S653044	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S653044	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S661572	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S661572	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S661572	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S661572	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S666066	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S666066	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S666066	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S666066	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S673562	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S673562	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S673562	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S673562	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S680947	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S680947	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S680947	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S680947	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S699104	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S699104	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S699104	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S699104	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S701323	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S701323	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S701323	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S701323	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S702215	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S702215	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S702215	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S702215	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S717976	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S717976	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S717976	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S717976	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S722906	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S722906	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S722906	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S722906	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S723916	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S723916	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S723916	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S723916	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S727474	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S727474	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S727474	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S727474	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S737098	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S737098	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S737098	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S737098	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S738760	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S738760	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S738760	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S738760	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S748157	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S748157	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S748157	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S748157	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S74893	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S74893	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S74893	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S74893	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S75262	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S75262	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S75262	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S75262	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S76694	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S76694	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S76694	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S76694	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S767416	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S767416	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S767416	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S767416	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S769114	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S769114	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S769114	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S769114	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S771420	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S771420	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S771420	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S771420	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S773407	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S773407	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S773407	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S773407	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S776069	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S776069	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S776069	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S776069	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S781012	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S781012	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S781012	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S781012	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S78642	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S78642	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S78642	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S78642	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S795207	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S795207	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S795207	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S795207	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S818256	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S818256	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S818256	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S818256	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S826168	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S826168	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S826168	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S826168	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S852951	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S852951	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S852951	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S852951	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S854503	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S854503	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S854503	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S854503	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S858712	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S858712	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S858712	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S858712	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S882638	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S882638	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S882638	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S882638	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S890803	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S890803	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S890803	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S890803	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S896860	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S896860	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S896860	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S896860	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S898785	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S898785	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S898785	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S898785	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S913185	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S913185	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S913185	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S913185	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S926415	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S926415	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S926415	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S926415	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S932984	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S932984	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S932984	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S932984	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S934665	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S934665	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S934665	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S934665	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S94248	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S94248	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S94248	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S94248	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S952115	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S952115	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S952115	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S952115	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S97579	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S97579	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S97579	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S97579	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S976844	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S976844	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S976844	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S976844	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S981207	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S981207	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S981207	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S981207	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S983016	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S983016	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S983016	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S983016	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S983809	courtyard	p(0,0);	X	N3719219	N3977188	8.2	TRUE
S983809	courtyard	p(0,0);	X	N3719219	N990982	6.8	FALSE
S983809	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);	D	N3977188	N8241686	9.4	TRUE
S983809	courtyard	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);	D	N8241686	N4988346	10.0	TRUE
S989739	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S989739	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S989739	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S989739	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S990120	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S990120	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S990120	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S990120	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S994778	courtyard	p(0,0);	X	N3719219	N990982	6.8	TRUE
S994778	courtyard	p(0,0);	X	N3719219	N3977188	8.2	FALSE
S994778	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N6673600	7.6666665	TRUE
S994778	courtyard	p(0,0);p(1,0);p(2,0);p(3,0);	D	N990982	N3622934	14.0	FALSE
S11135	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S11135	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S11135	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S123177	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S123177	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S123177	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S126242	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S126242	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	FALSE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);	O	N54623	N5610265	17.777777	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S126242	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S14208	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S14208	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S14208	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S156147	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S156147	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S156147	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
